enrolled_user,sequence_id,impostor_user,mechanism,params,length,transition_idx,recovery_idx,FAR,FRR,false_accept_frames,false_reject_frames,n_impostor_frames,n_genuine_frames,n_transitions,transition_rate_per_100,n_flip_events,mean_run_length_frames,median_run_length_frames,frac_frames_authenticated,detection_latency_frames,lockout_frames_during_genuine,lockout_fraction_during_genuine,recovery_latency_frames
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,ewma,"{""theta"": 0.8427901847256685, ""alpha"": 0.5}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,majority_vote,"{""theta"": 0.8476453624840721, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,debounce,"{""theta"": 0.8476453624840721, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,margin_dual_threshold,"{""theta"": 0.8427901847256685, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,hysteresis,"{""theta"": 0.9869908747457135, ""margin"": 0.05, ""ttt_frames"": 10}",180,60,120,0.0,0.925,0,111,60,120,1,0.5586592178770949,0,90.0,90.0,0.05,0.0,111,0.925,
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,trust_model,"{""theta"": 0.8444998844998846, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0333333333333333,0.1,2,12,60,120,2,1.11731843575419,0,60.0,62.0,0.6111111111111112,2.0,12,0.1,12.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,sprt,"{""A"": 1, ""B"": 16, ""mu_gen"": 0.9422511220898317, ""sd_gen"": 0.03577535100349242, ""mu_imp"": 0.5057353051976707, ""sd_imp"": 0.23544363183947623}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s2,61359772-D8D8-480D-B623-7C636EAD0C81,instantaneous,"{""theta"": 0.8451979522947265}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s2,61359772-D8D8-480D-B623-7C636EAD0C81,moving_average,"{""theta"": 0.8427901847256685, ""w"": 5}",180,60,120,0.0166666666666666,0.0333333333333333,1,4,60,120,2,1.11731843575419,0,60.0,61.0,0.65,1.0,4,0.0333333333333333,4.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s2,61359772-D8D8-480D-B623-7C636EAD0C81,ewma,"{""theta"": 0.8427901847256685, ""alpha"": 0.5}",180,60,120,0.0,0.025,0,3,60,120,2,1.11731843575419,0,60.0,60.0,0.65,0.0,3,0.025,3.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s2,61359772-D8D8-480D-B623-7C636EAD0C81,majority_vote,"{""theta"": 0.8476453624840721, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s2,61359772-D8D8-480D-B623-7C636EAD0C81,debounce,"{""theta"": 0.8476453624840721, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s2,61359772-D8D8-480D-B623-7C636EAD0C81,margin_dual_threshold,"{""theta"": 0.8427901847256685, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s2,61359772-D8D8-480D-B623-7C636EAD0C81,hysteresis,"{""theta"": 0.9869908747457135, ""margin"": 0.05, ""ttt_frames"": 10}",180,60,120,0.15,0.5,9,60,60,120,1,0.5586592178770949,0,90.0,90.0,0.3833333333333333,9.0,60,0.5,
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s2,61359772-D8D8-480D-B623-7C636EAD0C81,trust_model,"{""theta"": 0.8444998844998846, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0166666666666666,0.0833333333333333,1,10,60,120,2,1.11731843575419,0,60.0,61.0,0.6166666666666667,1.0,10,0.0833333333333333,10.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s2,61359772-D8D8-480D-B623-7C636EAD0C81,sprt,"{""A"": 1, ""B"": 16, ""mu_gen"": 0.9422511220898317, ""sd_gen"": 0.03577535100349242, ""mu_imp"": 0.5057353051976707, ""sd_imp"": 0.23544363183947623}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s3,481F4DD2-7689-43B9-A2AA-C8772227162B,instantaneous,"{""theta"": 0.8451979522947265}",180,60,120,0.0,0.0083333333333333,0,1,60,120,4,2.23463687150838,2,36.0,53.0,0.6611111111111111,0.0,1,0.0083333333333333,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s3,481F4DD2-7689-43B9-A2AA-C8772227162B,moving_average,"{""theta"": 0.8427901847256685, ""w"": 5}",180,60,120,0.0166666666666666,0.0333333333333333,1,4,60,120,2,1.11731843575419,0,60.0,61.0,0.65,1.0,4,0.0333333333333333,4.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s3,481F4DD2-7689-43B9-A2AA-C8772227162B,ewma,"{""theta"": 0.8427901847256685, ""alpha"": 0.5}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s3,481F4DD2-7689-43B9-A2AA-C8772227162B,majority_vote,"{""theta"": 0.8476453624840721, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.025,1,3,60,120,4,2.23463687150838,2,36.0,53.0,0.6555555555555556,1.0,3,0.025,1.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s3,481F4DD2-7689-43B9-A2AA-C8772227162B,debounce,"{""theta"": 0.8476453624840721, ""n"": 2}",180,60,120,0.0166666666666666,0.025,1,3,60,120,4,2.23463687150838,2,36.0,53.0,0.6555555555555556,1.0,3,0.025,1.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s3,481F4DD2-7689-43B9-A2AA-C8772227162B,margin_dual_threshold,"{""theta"": 0.8427901847256685, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s3,481F4DD2-7689-43B9-A2AA-C8772227162B,hysteresis,"{""theta"": 0.9869908747457135, ""margin"": 0.05, ""ttt_frames"": 10}",180,60,120,0.15,0.5,9,60,60,120,1,0.5586592178770949,0,90.0,90.0,0.3833333333333333,9.0,60,0.5,
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s3,481F4DD2-7689-43B9-A2AA-C8772227162B,trust_model,"{""theta"": 0.8444998844998846, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0166666666666666,0.0416666666666666,1,5,60,120,2,1.11731843575419,0,60.0,61.0,0.6444444444444445,1.0,5,0.0416666666666666,5.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s3,481F4DD2-7689-43B9-A2AA-C8772227162B,sprt,"{""A"": 1, ""B"": 16, ""mu_gen"": 0.9422511220898317, ""sd_gen"": 0.03577535100349242, ""mu_imp"": 0.5057353051976707, ""sd_imp"": 0.23544363183947623}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s4,0BFC35E2-4817-4865-BFA7-764742302A2D,instantaneous,"{""theta"": 0.8451979522947265}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s4,0BFC35E2-4817-4865-BFA7-764742302A2D,moving_average,"{""theta"": 0.8427901847256685, ""w"": 5}",180,60,120,0.0166666666666666,0.0333333333333333,1,4,60,120,2,1.11731843575419,0,60.0,61.0,0.65,1.0,4,0.0333333333333333,4.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s4,0BFC35E2-4817-4865-BFA7-764742302A2D,ewma,"{""theta"": 0.8427901847256685, ""alpha"": 0.5}",180,60,120,0.0,0.025,0,3,60,120,2,1.11731843575419,0,60.0,60.0,0.65,0.0,3,0.025,3.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s4,0BFC35E2-4817-4865-BFA7-764742302A2D,majority_vote,"{""theta"": 0.8476453624840721, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s4,0BFC35E2-4817-4865-BFA7-764742302A2D,debounce,"{""theta"": 0.8476453624840721, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s4,0BFC35E2-4817-4865-BFA7-764742302A2D,margin_dual_threshold,"{""theta"": 0.8427901847256685, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s4,0BFC35E2-4817-4865-BFA7-764742302A2D,hysteresis,"{""theta"": 0.9869908747457135, ""margin"": 0.05, ""ttt_frames"": 10}",180,60,120,0.0,0.5,0,60,60,120,1,0.5586592178770949,0,90.0,90.0,0.3333333333333333,0.0,60,0.5,
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s4,0BFC35E2-4817-4865-BFA7-764742302A2D,trust_model,"{""theta"": 0.8444998844998846, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0166666666666666,0.0916666666666666,1,11,60,120,2,1.11731843575419,0,60.0,61.0,0.6111111111111112,1.0,11,0.0916666666666666,11.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s4,0BFC35E2-4817-4865-BFA7-764742302A2D,sprt,"{""A"": 1, ""B"": 16, ""mu_gen"": 0.9422511220898317, ""sd_gen"": 0.03577535100349242, ""mu_imp"": 0.5057353051976707, ""sd_imp"": 0.23544363183947623}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s5,4E98F91F-4654-42EF-B908-A3389443F2E7,instantaneous,"{""theta"": 0.8451979522947265}",180,60,120,0.0,0.0083333333333333,0,1,60,120,4,2.23463687150838,2,36.0,46.0,0.6611111111111111,0.0,1,0.0083333333333333,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s5,4E98F91F-4654-42EF-B908-A3389443F2E7,moving_average,"{""theta"": 0.8427901847256685, ""w"": 5}",180,60,120,0.0166666666666666,0.0333333333333333,1,4,60,120,2,1.11731843575419,0,60.0,61.0,0.65,1.0,4,0.0333333333333333,4.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s5,4E98F91F-4654-42EF-B908-A3389443F2E7,ewma,"{""theta"": 0.8427901847256685, ""alpha"": 0.5}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s5,4E98F91F-4654-42EF-B908-A3389443F2E7,majority_vote,"{""theta"": 0.8476453624840721, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s5,4E98F91F-4654-42EF-B908-A3389443F2E7,debounce,"{""theta"": 0.8476453624840721, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s5,4E98F91F-4654-42EF-B908-A3389443F2E7,margin_dual_threshold,"{""theta"": 0.8427901847256685, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s5,4E98F91F-4654-42EF-B908-A3389443F2E7,hysteresis,"{""theta"": 0.9869908747457135, ""margin"": 0.05, ""ttt_frames"": 10}",180,60,120,0.15,0.5,9,60,60,120,1,0.5586592178770949,0,90.0,90.0,0.3833333333333333,9.0,60,0.5,
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s5,4E98F91F-4654-42EF-B908-A3389443F2E7,trust_model,"{""theta"": 0.8444998844998846, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0166666666666666,0.0416666666666666,1,5,60,120,2,1.11731843575419,0,60.0,61.0,0.6444444444444445,1.0,5,0.0416666666666666,5.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,5152A2DF_s5,4E98F91F-4654-42EF-B908-A3389443F2E7,sprt,"{""A"": 1, ""B"": 16, ""mu_gen"": 0.9422511220898317, ""sd_gen"": 0.03577535100349242, ""mu_imp"": 0.5057353051976707, ""sd_imp"": 0.23544363183947623}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,instantaneous,"{""theta"": 0.8951159901231464}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,moving_average,"{""theta"": 0.8258391393926053, ""w"": 3}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,ewma,"{""theta"": 0.8066542943868645, ""alpha"": 0.5}",180,60,120,0.0,0.0083333333333333,0,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6611111111111111,0.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,majority_vote,"{""theta"": 0.9025555573030527, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,debounce,"{""theta"": 0.9025555573030527, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,margin_dual_threshold,"{""theta"": 0.8712784863878706, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,hysteresis,"{""theta"": 0.809251529496878, ""margin"": 0.2, ""ttt_frames"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,trust_model,"{""theta"": 0.8066542943868645, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0166666666666666,0.0333333333333333,1,4,60,120,2,1.11731843575419,0,60.0,61.0,0.65,1.0,4,0.0333333333333333,4.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,sprt,"{""A"": 1, ""B"": 1, ""mu_gen"": 0.9559144914695925, ""sd_gen"": 0.02226220199718443, ""mu_imp"": 0.3759399350280561, ""sd_imp"": 0.2714950511244311}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s1,A7599A50-24AE-46A6-8EA6-2576F1011D81,instantaneous,"{""theta"": 0.8951159901231464}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s1,A7599A50-24AE-46A6-8EA6-2576F1011D81,moving_average,"{""theta"": 0.8258391393926053, ""w"": 3}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s1,A7599A50-24AE-46A6-8EA6-2576F1011D81,ewma,"{""theta"": 0.8066542943868645, ""alpha"": 0.5}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s1,A7599A50-24AE-46A6-8EA6-2576F1011D81,majority_vote,"{""theta"": 0.9025555573030527, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s1,A7599A50-24AE-46A6-8EA6-2576F1011D81,debounce,"{""theta"": 0.9025555573030527, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s1,A7599A50-24AE-46A6-8EA6-2576F1011D81,margin_dual_threshold,"{""theta"": 0.8712784863878706, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s1,A7599A50-24AE-46A6-8EA6-2576F1011D81,hysteresis,"{""theta"": 0.809251529496878, ""margin"": 0.2, ""ttt_frames"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s1,A7599A50-24AE-46A6-8EA6-2576F1011D81,trust_model,"{""theta"": 0.8066542943868645, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.05,0.0333333333333333,3,4,60,120,2,1.11731843575419,0,60.0,61.0,0.6611111111111111,3.0,4,0.0333333333333333,4.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s1,A7599A50-24AE-46A6-8EA6-2576F1011D81,sprt,"{""A"": 1, ""B"": 1, ""mu_gen"": 0.9559144914695925, ""sd_gen"": 0.02226220199718443, ""mu_imp"": 0.3759399350280561, ""sd_imp"": 0.2714950511244311}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s2,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,instantaneous,"{""theta"": 0.8951159901231464}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s2,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,moving_average,"{""theta"": 0.8258391393926053, ""w"": 3}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s2,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,ewma,"{""theta"": 0.8066542943868645, ""alpha"": 0.5}",180,60,120,0.0,0.0083333333333333,0,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6611111111111111,0.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s2,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,majority_vote,"{""theta"": 0.9025555573030527, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s2,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,debounce,"{""theta"": 0.9025555573030527, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s2,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,margin_dual_threshold,"{""theta"": 0.8712784863878706, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s2,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,hysteresis,"{""theta"": 0.809251529496878, ""margin"": 0.2, ""ttt_frames"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s2,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,trust_model,"{""theta"": 0.8066542943868645, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0333333333333333,0.0333333333333333,2,4,60,120,2,1.11731843575419,0,60.0,62.0,0.6555555555555556,2.0,4,0.0333333333333333,4.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s2,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,sprt,"{""A"": 1, ""B"": 1, ""mu_gen"": 0.9559144914695925, ""sd_gen"": 0.02226220199718443, ""mu_imp"": 0.3759399350280561, ""sd_imp"": 0.2714950511244311}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s3,7D9BB102-A612-4E2A-8E22-3159752F55D8,instantaneous,"{""theta"": 0.8951159901231464}",180,60,120,0.0166666666666666,0.0,1,0,60,120,4,2.23463687150838,2,36.0,49.0,0.6722222222222223,0.0,0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s3,7D9BB102-A612-4E2A-8E22-3159752F55D8,moving_average,"{""theta"": 0.8258391393926053, ""w"": 3}",180,60,120,0.0166666666666666,0.0166666666666666,1,2,60,120,2,1.11731843575419,0,60.0,61.0,0.6611111111111111,1.0,2,0.0166666666666666,2.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s3,7D9BB102-A612-4E2A-8E22-3159752F55D8,ewma,"{""theta"": 0.8066542943868645, ""alpha"": 0.5}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,5EF64122_s3,7D9BB102-A612-4E2A-8E22-3159752F55D8,majority_vote,"{""theta"": 0.9025555573030527, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
